Date,Symbol,Status,Detail
16-05-2022,TVSMOTOR,MATCH,Common
16-05-2023,DHANUKA,MATCH,Common
16-05-2023,HINDWAREAP,MATCH,Common
16-05-2024,BIKAJI,MATCH,Common
16-05-2024,CIEINDIA,MATCH,Common
16-05-2024,GANECOS,MATCH,Common
16-05-2025,JUBLPHARMA,MATCH,Common
16-05-2025,MASFIN,MATCH,Common
16-05-2025,SUDARSCHEM,MATCH,Common
16-06-2020,BALAMINES,MATCH,Common
16-06-2020,BDL,MATCH,Common
16-06-2023,ALLDIGI,MATCH,Common
16-06-2023,GUFICBIO,MATCH,Common
16-06-2023,KSL,MATCH,Common
16-06-2023,ORISSAMINE,MATCH,Common
16-06-2023,SHALBY,MATCH,Common
16-06-2023,VIDHIING,MATCH,Common
16-06-2026,NACLIND,MATCH,Common
16-06-2026,NELCO,MATCH,Common
16-06-2026,TARSONS,MATCH,Common
16-06-2026,TIIL,MATCH,Common
16-06-2026,VARROC,MATCH,Common
16-07-2021,63MOONS,MATCH,Common
16-07-2021,GIPCL,MATCH,Common
16-07-2024,TTML,MATCH,Common
16-07-2025,INFOBEAN,MATCH,Common
16-07-2025,RRKABEL,MATCH,Common
16-07-2025,SHYAMMETL,MATCH,Common
16-07-2025,VIMTALABS,MATCH,Common
16-08-2021,BRITANNIA,MATCH,Common
16-08-2022,GILLETTE,MATCH,Common
16-08-2022,MIDHANI,MATCH,Common
16-08-2022,NDRAUTO,MATCH,Common
16-08-2022,NELCO,MATCH,Common
16-08-2022,NRBBEARING,MATCH,Common
16-08-2022,PENIND,MATCH,Common
16-08-2022,THERMAX,MATCH,Common
16-08-2023,ATULAUTO,MATCH,Common
16-08-2023,GMRP&UI,MATCH,Common
16-08-2023,IFBIND,MATCH,Common
16-08-2023,IIFLCAPS,MATCH,Common
16-08-2023,POKARNA,MATCH,Common
16-08-2023,SHAREINDIA,MATCH,Common
16-08-2024,LTTS,MATCH,Common
16-08-2024,ONIDA,MATCH,Common
16-09-2019,AMRUTANJAN,MATCH,Common
16-09-2019,CUB,MATCH,Common
16-09-2019,ESABINDIA,MATCH,Common
16-09-2019,MASFIN,MATCH,Common
16-09-2020,APOLLOHOSP,MATCH,Common
16-09-2021,THOMASCOOK,MATCH,Common
16-09-2022,3MINDIA,MATCH,Common
16-09-2024,ARIHANTSUP,MATCH,Common
16-09-2024,KAJARIACER,MATCH,Common
16-09-2024,KPRMILL,MATCH,Common
16-09-2024,NESTLEIND,MATCH,Common
16-09-2024,RPOWER,MATCH,Common
16-09-2024,SBFC,MATCH,Common
16-09-2025,ACCELYA,MATCH,Common
16-09-2025,MINDACORP,MATCH,Common
16-09-2025,SINDHUTRAD,MATCH,Common
16-10-2020,GPPL,MATCH,Common
16-10-2020,PRICOLLTD,MATCH,Common
16-10-2024,ORIENTCEM,MATCH,Common
16-10-2024,PENIND,MATCH,Common
16-10-2025,APARINDS,MATCH,Common
16-10-2025,HDFCBANK,MATCH,Common
16-10-2025,HUHTAMAKI,MATCH,Common
16-10-2025,RELIANCE,MATCH,Common
16-10-2025,WHIRLPOOL,MATCH,Common
16-11-2018,GOLDIAM,MATCH,Common
16-11-2018,INDHOTEL,MATCH,Common
16-11-2022,BAJAJHCARE,MATCH,Common
16-11-2022,HCC,MATCH,Common
16-11-2022,KOTAKBANK,MATCH,Common
16-11-2022,SALASAR,MATCH,Common
16-11-2023,BOSCHLTD,MATCH,Common
16-11-2023,POWERINDIA,MATCH,Common
16-12-2019,APEX,MATCH,Common
16-12-2020,CONTROLPR,MATCH,Common
16-12-2020,RTNINDIA,MATCH,Common
16-12-2024,DRREDDY,MATCH,Common
16-12-2024,SIGMAADV,MATCH,Common
16-12-2024,UNIVCABLES,MATCH,Common
17-01-2019,GOKULAGRO,MATCH,Common
17-01-2019,MAHASTEEL,MATCH,Common
17-01-2020,BOSCH-HCIL,MATCH,Common
17-01-2020,KSB,MATCH,Common
17-01-2022,DCMSHRIRAM,MATCH,Common
17-01-2022,GAEL,MATCH,Common
17-01-2022,MMTC,MATCH,Common
17-01-2023,APLAPOLLO,MATCH,Common
17-01-2023,POLYCAB,MATCH,Common
17-01-2023,SUNDROP,MATCH,Common
17-01-2024,INDOTHAI,MATCH,Common
17-01-2024,VAIBHAVGBL,MATCH,Common
17-01-2025,SWARAJENG,MATCH,Common
17-02-2021,HINDPETRO,MATCH,Common
17-02-2021,INDUSTOWER,MATCH,Common
17-02-2021,JAGRAN,MATCH,Common
17-02-2021,UNIONBANK,MATCH,Common
17-02-2026,AEROFLEX,MATCH,Common
17-02-2026,SUNTV,MATCH,Common
17-03-2021,ITC,MATCH,Common
17-03-2022,CARYSIL,MATCH,Common
17-03-2022,JSWSTEEL,MATCH,Common
17-03-2022,KEI,MATCH,Common
17-03-2025,ANUP,MATCH,Common
17-03-2025,EICHERMOT,MATCH,Common
17-03-2025,HDFCBANK,MATCH,Common
17-04-2023,BAJAJHLDNG,MATCH,Common
17-04-2023,IDFCFIRSTB,MATCH,Common
17-04-2023,POONAWALLA,MATCH,Common
17-04-2023,WENDT,MATCH,Common
17-04-2026,PRIVISCL,MATCH,Common
17-04-2026,STYLEBAAZA,MATCH,Common
17-05-2021,ADANIGREEN,MATCH,Common
17-05-2021,AUTOAXLES,MATCH,Common
17-05-2021,BANKBARODA,MATCH,Common
17-05-2021,BOSCHLTD,MATCH,Common
17-05-2021,EIHAHOTELS,MATCH,Common
17-05-2021,GPPL,MATCH,Common
17-05-2021,HAL,MATCH,Common
17-05-2021,HDFCBANK,MATCH,Common
17-05-2021,HUDCO,MATCH,Common
17-05-2021,IMAGICAA,MATCH,Common
17-05-2021,MUTHOOTFIN,MATCH,Common
17-05-2021,NELCAST,MATCH,Common
17-05-2021,RIIL,MATCH,Common
17-05-2021,SAMMAANCAP,MATCH,Common
17-05-2021,TRENT,MATCH,Common
17-05-2021,VINDHYATEL,MATCH,Common
17-05-2021,WESTLIFE,MATCH,Common
17-05-2021,WHEELS,MATCH,Common
17-05-2024,ALICON,MATCH,Common
17-05-2024,KAYNES,MATCH,Common
17-05-2024,PFIZER,MATCH,Common
17-05-2024,SJS,MATCH,Common
17-05-2024,SUMICHEM,MATCH,Common
17-06-2019,SKFINDIA,MATCH,Common
17-06-2020,GUFICBIO,MATCH,Common
17-06-2020,ITI,MATCH,Common
17-06-2020,JAGSNPHARM,MATCH,Common
17-06-2020,NACLIND,MATCH,Common
17-06-2020,NEULANDLAB,MATCH,Common
17-06-2021,NDRAUTO,MATCH,Common
17-06-2022,PITTIENG,MATCH,Common
17-06-2025,JINDALPHOT,MATCH,Common
17-06-2025,SAKAR,MATCH,Common
17-06-2026,HMT,MATCH,Common
17-06-2026,OLECTRA,MATCH,Common
17-06-2026,PAGEIND,MATCH,Common
17-06-2026,RAJRILTD,MATCH,Common
17-06-2026,RATNAVEER,MATCH,Common
17-06-2026,SUNPHARMA,MATCH,Common
17-07-2020,APOLLOHOSP,MATCH,Common
17-07-2023,E2E,DIFF,Only in File1 (2207)
17-07-2023,ADVENZYMES,DIFF,Common
17-07-2023,GOODLUCK,DIFF,Common
17-07-2023,GRASIM,DIFF,Common
17-07-2023,IDEA,DIFF,Common
17-07-2023,JAYNECOIND,DIFF,Common
17-07-2023,NELCAST,DIFF,Common
17-07-2023,RPSGVENT,DIFF,Common
17-07-2023,SBIN,DIFF,Common
17-07-2023,SWSOLAR,DIFF,Common
17-07-2023,VAIBHAVGBL,DIFF,Common
17-07-2023,VENKEYS,DIFF,Common
17-07-2025,ARVINDFASN,MATCH,Common
17-07-2025,GODREJAGRO,MATCH,Common
17-07-2025,STARCEMENT,MATCH,Common
17-07-2026,RESPONIND,DIFF,Only in File2 (1707)
17-07-2026,NILKAMAL,DIFF,Common
17-08-2020,ASHAPURMIN,MATCH,Common
17-08-2020,BUTTERFLY,MATCH,Common
17-08-2020,GNFC,MATCH,Common
17-08-2020,GODREJIND,MATCH,Common
17-08-2020,MUNJALAU,MATCH,Common
17-08-2020,NELCAST,MATCH,Common
17-08-2020,RENUKA,MATCH,Common
17-08-2020,SKIPPER,MATCH,Common
17-08-2020,STLTECH,MATCH,Common
17-08-2020,VINDHYATEL,MATCH,Common
17-08-2021,ASTERDM,MATCH,Common
17-08-2021,VSTTILLERS,MATCH,Common
17-08-2023,ASIANTILES,MATCH,Common
17-08-2023,JUBLINGREA,MATCH,Common
17-08-2023,RIIL,MATCH,Common
17-08-2023,SHREEPUSHK,MATCH,Common
17-09-2020,DCW,MATCH,Common
17-09-2021,ITDC,MATCH,Common
17-09-2024,CLSEL,MATCH,Common
17-09-2024,RELINFRA,MATCH,Common
17-09-2024,TIINDIA,MATCH,Common
17-09-2025,BPCL,MATCH,Common
17-09-2025,INOXINDIA,MATCH,Common
17-09-2025,IRMENERGY,MATCH,Common
17-09-2025,V2RETAIL,MATCH,Common
17-10-2019,CDSL,MATCH,Common
17-10-2019,NAVINFLUOR,MATCH,Common
17-10-2019,VGUARD,MATCH,Common
17-10-2022,BHARATFORG,MATCH,Common
17-10-2022,CANBK,MATCH,Common
17-10-2022,MAHABANK,MATCH,Common
17-10-2022,PNB,MATCH,Common
17-10-2022,SHALBY,MATCH,Common
17-10-2022,VIMTALABS,MATCH,Common
17-10-2022,WEL,MATCH,Common
17-10-2025,BHARTIHEXA,MATCH,Common
17-10-2025,HAPPYFORGE,MATCH,Common
17-10-2025,KICL,MATCH,Common
17-10-2025,SBFC,MATCH,Common
17-11-2020,ASHIANA,MATCH,Common
17-11-2020,AYMSYNTEX,MATCH,Common
17-11-2020,BATAINDIA,MATCH,Common
17-11-2020,BHARATWIRE,MATCH,Common
17-11-2020,CEMPRO,MATCH,Common
17-11-2020,CREDITACC,MATCH,Common
17-11-2020,HINDCOPPER,MATCH,Common
17-11-2020,KNRCON,MATCH,Common
17-11-2020,MGL,MATCH,Common
17-11-2020,NSIL,MATCH,Common
17-11-2020,WOCKPHARMA,MATCH,Common
17-11-2021,ARROWGREEN,MATCH,Common
17-11-2021,NRBBEARING,MATCH,Common
17-11-2022,BALMLAWRIE,MATCH,Common
17-11-2022,HONAUT,MATCH,Common
17-11-2022,PFIZER,MATCH,Common
17-11-2022,PFS,MATCH,Common
17-11-2022,TECHNOE,MATCH,Common
17-11-2023,BAJAJHLDNG,MATCH,Common
17-11-2023,FIEMIND,MATCH,Common
17-11-2023,IRCTC,MATCH,Common
17-11-2023,RELINFRA,MATCH,Common
17-12-2018,GLAXO,MATCH,Common
17-12-2018,GRINDWELL,MATCH,Common
17-12-2018,VSTIND,MATCH,Common
17-12-2019,INDOCO,MATCH,Common
17-12-2020,NAVA,MATCH,Common
17-12-2020,SIRCA,MATCH,Common
17-12-2025,APLAPOLLO,MATCH,Common
18-02-2019,TATACOMM,MATCH,Common
18-02-2019,TRIVENI,MATCH,Common
18-02-2020,CEATLTD,MATCH,Common
18-02-2021,DBCORP,MATCH,Common
18-02-2021,NIACL,MATCH,Common
18-02-2021,NTPC,MATCH,Common
18-02-2021,RAJESHEXPO,MATCH,Common
18-02-2026,NAM-INDIA,MATCH,Common
18-02-2026,PETRONET,MATCH,Common
18-02-2026,POLYCAB,MATCH,Common
18-03-2019,BBOX,MATCH,Common
18-03-2019,CENTUM,MATCH,Common
18-03-2019,GODREJPROP,MATCH,Common
18-03-2019,MAHSCOOTER,MATCH,Common
18-03-2019,UNIONBANK,MATCH,Common
18-03-2024,FINPIPE,MATCH,Common
18-03-2024,ZENSARTECH,MATCH,Common
18-03-2025,BLUESTARCO,MATCH,Common
18-03-2025,INDHOTEL,MATCH,Common
18-03-2025,JKCEMENT,MATCH,Common
18-03-2025,MPSLTD,MATCH,Common
18-03-2025,TARIL,MATCH,Common
18-03-2025,WOCKPHARMA,MATCH,Common
18-04-2019,5PAISA,MATCH,Common
18-04-2022,ELGIEQUIP,MATCH,Common
18-04-2022,NLCINDIA,MATCH,Common
18-04-2023,ARE&M,MATCH,Common
18-04-2023,ENGINERSIN,MATCH,Common
18-04-2024,NGLFINE,MATCH,Common
18-04-2024,SOLARA,MATCH,Common
18-05-2020,ZFCVINDIA,MATCH,Common
18-05-2021,CAPACITE,MATCH,Common
18-05-2021,INDHOTEL,MATCH,Common
18-05-2021,JAICORPLTD,MATCH,Common
18-05-2021,M&M,MATCH,Common
18-05-2021,ORIENTHOT,MATCH,Common
18-05-2021,PGIL,MATCH,Common
18-05-2021,SCHNEIDER,MATCH,Common
18-05-2021,THOMASCOOK,MATCH,Common
18-05-2021,TVSSRICHAK,MATCH,Common
18-05-2021,VARROC,MATCH,Common
18-05-2022,HEROMOTOCO,MATCH,Common
18-05-2023,AJMERA,MATCH,Common
18-05-2023,ECLERX,MATCH,Common
18-05-2023,STYRENIX,MATCH,Common
18-05-2026,NIBE,MATCH,Common
18-06-2020,CANTABIL,MATCH,Common
18-06-2020,INDRAMEDCO,MATCH,Common
18-06-2020,SPIC,MATCH,Common
18-06-2024,APOLLOTYRE,MATCH,Common
18-06-2024,HIKAL,MATCH,Common
18-06-2024,KPITTECH,MATCH,Common
18-06-2024,RATNAVEER,MATCH,Common
18-06-2024,RTNINDIA,MATCH,Common
18-06-2025,DMART,MATCH,Common
18-06-2025,GRAPHITE,MATCH,Common
18-06-2025,NRBBEARING,MATCH,Common
18-06-2026,ARROWGREEN,MATCH,Common
18-06-2026,GANDHAR,MATCH,Common
18-06-2026,GPTINFRA,MATCH,Common
18-06-2026,MACPOWER,MATCH,Common
18-06-2026,NITCO,MATCH,Common
18-06-2026,PGIL,MATCH,Common
18-06-2026,SPAL,MATCH,Common
18-07-2022,ARTEMISMED,MATCH,Common
18-07-2022,BANKBARODA,MATCH,Common
18-07-2022,KARURVYSYA,MATCH,Common
18-07-2022,OMAXE,MATCH,Common
18-07-2022,SESHAPAPER,MATCH,Common
18-07-2022,SMLMAH,MATCH,Common
18-07-2023,RELINFRA,MATCH,Common
18-07-2024,TCI,MATCH,Common
18-07-2025,VIMTALABS,MATCH,Common
18-08-2020,JISLJALEQS,MATCH,Common
18-08-2020,NEWGEN,MATCH,Common
18-08-2022,DCBBANK,MATCH,Common
18-08-2022,GANDHITUBE,MATCH,Common
18-08-2022,JPOLYINVST,MATCH,Common
18-08-2023,GEOJITFSL,MATCH,Common
18-08-2023,LEMONTREE,MATCH,Common
18-08-2023,SALASAR,MATCH,Common
18-08-2023,SHRIRAMPPS,MATCH,Common
18-08-2023,UNITECH,MATCH,Common
18-08-2025,BGRENERGY,MATCH,Common
18-08-2025,BIKAJI,MATCH,Common
18-08-2025,ESCORTS,MATCH,Common
18-08-2025,IZMO,MATCH,Common
18-08-2025,JAMNAAUTO,MATCH,Common
18-08-2025,LEMONTREE,MATCH,Common
18-08-2025,SHREDIGCEM,MATCH,Common
18-08-2025,ZFCVINDIA,MATCH,Common
18-09-2019,MANAPPURAM,MATCH,Common
18-09-2019,PVRINOX,MATCH,Common
18-09-2020,AIAENG,MATCH,Common
18-09-2020,PCBL,MATCH,Common
18-09-2024,NESTLEIND,MATCH,Common
18-09-2025,DCAL,MATCH,Common
18-09-2025,HERITGFOOD,MATCH,Common
18-09-2025,MUTHOOTMF,MATCH,Common
18-09-2025,PRSMJOHNSN,MATCH,Common
18-10-2019,ACCELYA,MATCH,Common
18-10-2019,LINDEINDIA,MATCH,Common
18-10-2021,RVNL,MATCH,Common
18-10-2022,GOKULAGRO,MATCH,Common
18-10-2022,J&KBANK,MATCH,Common
18-10-2022,POLYCAB,MATCH,Common
18-10-2023,HEALTHX,MATCH,Common
18-11-2019,CHALET,MATCH,Common
18-11-2020,BEML,MATCH,Common
18-11-2020,DREDGECORP,MATCH,Common
18-11-2020,GPTINFRA,MATCH,Common
18-11-2020,GRAPHITE,MATCH,Common
18-11-2020,GRAVITA,MATCH,Common
18-11-2020,GRINDWELL,MATCH,Common
18-11-2020,GUJENERGY,MATCH,Common
18-11-2020,IGARASHI,MATCH,Common
18-11-2020,JAYNECOIND,MATCH,Common
18-11-2020,PRAJIND,MATCH,Common
18-11-2020,TVSHLTD,MATCH,Common
18-11-2020,VARROC,MATCH,Common
18-11-2022,INDOCO,MATCH,Common
18-11-2022,KSL,MATCH,Common
18-11-2022,RALLIS,MATCH,Common
18-11-2024,IBULLSLTD,MATCH,Common
18-11-2024,IZMO,MATCH,Common
18-11-2024,JPOLYINVST,MATCH,Common
18-11-2025,TBOTEK,MATCH,Common
18-12-2018,SCHAEFFLER,MATCH,Common
18-12-2019,PIDILITIND,MATCH,Common
18-12-2023,DCMSHRIRAM,MATCH,Common
18-12-2023,FINEORG,MATCH,Common
18-12-2023,PRINCEPIPE,MATCH,Common
18-12-2023,SHRIPISTON,MATCH,Common
18-12-2023,SIRCA,MATCH,Common
18-12-2024,DRREDDY,MATCH,Common
19-01-2022,DCMSHRIRAM,MATCH,Common
19-01-2023,BHARATWIRE,MATCH,Common
19-01-2023,PERSISTENT,MATCH,Common
19-01-2024,SIS,MATCH,Common
19-01-2024,USHAMART,MATCH,Common
19-02-2019,TFCILTD,MATCH,Common
19-02-2021,SATIN,MATCH,Common
19-02-2024,AVTNPL,MATCH,Common
19-02-2024,ICRA,MATCH,Common
19-02-2024,INDIANHUME,MATCH,Common
19-02-2024,MOL,MATCH,Common
19-02-2025,COHANCE,MATCH,Common
19-02-2025,TAJGVK,MATCH,Common
19-02-2026,NITINSPIN,MATCH,Common
19-03-2019,ALKYLAMINE,MATCH,Common
19-03-2019,CUB,MATCH,Common
19-03-2019,DRREDDY,MATCH,Common
19-03-2019,IGL,MATCH,Common
19-03-2021,HINDUNILVR,MATCH,Common
19-03-2021,ICRA,MATCH,Common
19-03-2024,CARBORUNIV,MATCH,Common
19-03-2024,CGPOWER,MATCH,Common
19-03-2024,KPRMILL,MATCH,Common
19-03-2025,MAHSCOOTER,MATCH,Common
19-03-2025,SHREECEM,MATCH,Common
19-03-2025,SUPRIYA,MATCH,Common
19-04-2022,GPTINFRA,MATCH,Common
19-04-2023,BAJAJHIND,MATCH,Common
19-04-2023,BPCL,MATCH,Common
19-04-2023,HINDPETRO,MATCH,Common
19-04-2024,KSCL,MATCH,Common
19-04-2024,VESUVIUS,MATCH,Common
19-05-2021,LAOPALA,MATCH,Common
19-05-2021,NELCAST,MATCH,Common
19-05-2021,PRECAM,MATCH,Common
19-05-2021,UNIVCABLES,MATCH,Common
19-05-2023,JPOLYINVST,MATCH,Common
19-05-2025,STAR,MATCH,Common
19-05-2026,DREDGECORP,MATCH,Common
19-05-2026,MUFIN,MATCH,Common
19-06-2020,5PAISA,MATCH,Common
19-06-2020,BASF,MATCH,Common
19-06-2020,DIACABS,MATCH,Common
19-06-2023,ARE&M,MATCH,Common
19-06-2023,IMPAL,MATCH,Common
19-06-2023,MMFL,MATCH,Common
19-06-2023,TECHM,MATCH,Common
19-06-2023,VIYASH,MATCH,Common
19-06-2024,OMAXE,MATCH,Common
19-06-2024,RPGLIFE,MATCH,Common
19-06-2025,M&M,MATCH,Common
19-06-2025,WAAREEINDO,MATCH,Common
19-06-2026,JTLIND,MATCH,Common
19-06-2026,NACLIND,MATCH,Common
19-06-2026,TIIL,MATCH,Common
19-07-2022,HONDAPOWER,MATCH,Common
19-07-2022,INDUSINDBK,MATCH,Common
19-07-2022,NAVNETEDUL,MATCH,Common
19-07-2022,PCBL,MATCH,Common
19-07-2023,E2E,DIFF,Only in File1 (2207)
19-07-2023,GRASIM,DIFF,Common
19-07-2023,PARACABLES,DIFF,Common
19-07-2023,SBIN,DIFF,Common
19-08-2019,MOLDTKPAC,MATCH,Common
19-08-2019,STYRENIX,MATCH,Common
19-08-2020,MAHABANK,MATCH,Common
19-08-2020,SUNDARMFIN,MATCH,Common
19-08-2020,SUNFLAG,MATCH,Common
19-08-2024,AARTIDRUGS,MATCH,Common
19-08-2024,DYNAMATECH,MATCH,Common
19-08-2024,ECLERX,MATCH,Common
19-08-2025,GANDHITUBE,MATCH,Common
19-08-2025,GOKULAGRO,MATCH,Common
19-08-2025,KIOCL,MATCH,Common
19-09-2024,KPRMILL,MATCH,Common
19-09-2025,DIACABS,MATCH,Common
19-09-2025,MOTILALOFS,MATCH,Common
19-09-2025,SUPRAJIT,MATCH,Common
19-10-2020,JKTYRE,MATCH,Common
19-10-2020,KOTAKBANK,MATCH,Common
19-10-2020,PIDILITIND,MATCH,Common
19-10-2020,TTML,MATCH,Common
19-10-2022,HITECH,MATCH,Common
19-10-2022,KICL,MATCH,Common
19-10-2022,MCX,MATCH,Common
19-10-2022,PNBHOUSING,MATCH,Common
19-10-2023,ROTO,MATCH,Common
19-11-2018,FILATEX,MATCH,Common
19-11-2019,ABFRL,MATCH,Common
19-11-2020,BEL,MATCH,Common
19-11-2020,GANESHHOU,MATCH,Common
19-11-2020,GIPCL,MATCH,Common
19-11-2020,HCG,MATCH,Common
19-11-2020,SCHAEFFLER,MATCH,Common
19-11-2024,JYOTICNC,MATCH,Common
19-11-2025,360ONE,MATCH,Common
19-12-2022,JBMA,MATCH,Common
19-12-2022,USHAMART,MATCH,Common
19-12-2023,HINDUNILVR,MATCH,Common
19-12-2023,MANALIPETC,MATCH,Common
19-12-2025,DIAMONDYD,MATCH,Common
20-01-2020,IIFL,MATCH,Common
20-01-2020,JAYBARMARU,MATCH,Common
20-01-2021,SHRIPISTON,MATCH,Common
20-01-2024,RAIN,MATCH,Common
20-01-2025,GRMOVER,MATCH,Common
20-01-2025,KOTAKBANK,MATCH,Common
20-01-2025,UBL,MATCH,Common
20-02-2019,JBCHEPHARM,MATCH,Common
20-02-2023,POLYMED,MATCH,Common
20-02-2024,SAPPHIRE,MATCH,Common
20-02-2024,SUNDROP,MATCH,Common
20-02-2026,DEEDEV,MATCH,Common
20-02-2026,PETRONET,MATCH,Common
20-02-2026,POLYCAB,MATCH,Common
20-03-2019,BBOX,MATCH,Common
20-03-2019,THOMASCOOK,MATCH,Common
20-03-2024,EICHERMOT,MATCH,Common
20-03-2025,BHARTIARTL,MATCH,Common
20-03-2026,DALMIASUG,MATCH,Common
20-04-2021,GUFICBIO,MATCH,Common
20-04-2021,ICICIPRULI,MATCH,Common
20-04-2021,LINCOLN,MATCH,Common
20-04-2021,LUPIN,MATCH,Common
20-04-2021,MARKSANS,MATCH,Common
20-04-2021,RPGLIFE,MATCH,Common
20-04-2021,WOCKPHARMA,MATCH,Common
20-04-2022,SUMEETINDS,MATCH,Common
20-04-2023,FDC,MATCH,Common
20-04-2023,HBLENGINE,MATCH,Common
20-04-2023,MAZDOCK,MATCH,Common
20-04-2026,AYMSYNTEX,MATCH,Common
20-04-2026,BALRAMCHIN,MATCH,Common
20-04-2026,NOVARTIND,MATCH,Common
20-05-2019,ABREL,MATCH,Common
20-05-2019,ADANIENSOL,MATCH,Common
20-05-2019,ADFFOODS,MATCH,Common
20-05-2019,ADVENZYMES,MATCH,Common
20-05-2019,ANDHRSUGAR,MATCH,Common
20-05-2019,BANKBARODA,MATCH,Common
20-05-2019,BEML,MATCH,Common
20-05-2019,BRIGADE,MATCH,Common
20-05-2019,DLINKINDIA,MATCH,Common
20-05-2019,EDELWEISS,MATCH,Common
20-05-2019,GANDHITUBE,MATCH,Common
20-05-2019,GHCL,MATCH,Common
20-05-2019,GOKEX,MATCH,Common
20-05-2019,INSECTICID,MATCH,Common
20-05-2019,INTELLECT,MATCH,Common
20-05-2019,IOLCP,MATCH,Common
20-05-2019,KEC,MATCH,Common
20-05-2019,MAHLIFE,MATCH,Common
20-05-2019,MOTILALOFS,MATCH,Common
20-05-2019,PGHH,MATCH,Common
20-05-2019,PNCINFRA,MATCH,Common
20-05-2019,RATNAMANI,MATCH,Common
20-05-2019,RITES,MATCH,Common
20-05-2019,SOBHA,MATCH,Common
20-05-2019,SOLARINDS,MATCH,Common
20-05-2019,TDPOWERSYS,MATCH,Common
20-05-2019,TEXRAIL,MATCH,Common
20-05-2020,RELAXO,MATCH,Common
20-05-2021,ASIANHOTNR,MATCH,Common
20-05-2021,EMBDL,MATCH,Common
20-05-2021,JTEKTINDIA,MATCH,Common
20-05-2021,PCJEWELLER,MATCH,Common
20-05-2021,PNB,MATCH,Common
20-05-2021,RVNL,MATCH,Common
20-05-2021,TITAGARH,MATCH,Common
20-05-2022,HEROMOTOCO,MATCH,Common
20-05-2022,SMCGLOBAL,MATCH,Common
20-05-2026,FAZE3Q,MATCH,Common
20-05-2026,IGIL,MATCH,Common
20-05-2026,JAYBARMARU,MATCH,Common
20-05-2026,KDDL,MATCH,Common
20-05-2026,SANDHAR,MATCH,Common
20-05-2026,WANBURY,MATCH,Common
20-06-2019,VOLTAS,MATCH,Common
20-06-2023,63MOONS,MATCH,Common
20-06-2023,DCAL,MATCH,Common
20-06-2023,IMFA,MATCH,Common
20-06-2023,RGL,MATCH,Common
20-06-2024,HIKAL,MATCH,Common
20-06-2024,INDIACEM,MATCH,Common
20-06-2024,JLHL,MATCH,Common
20-06-2024,MAPMYINDIA,MATCH,Common
20-06-2024,PIIND,MATCH,Common
20-06-2024,PNBGILTS,MATCH,Common
20-07-2020,ADFFOODS,MATCH,Common
20-07-2020,ATUL,MATCH,Common
20-07-2022,AEGISLOG,MATCH,Common
20-07-2022,KARURVYSYA,MATCH,Common
20-07-2022,SATIN,MATCH,Common
20-07-2023,DEN,MATCH,Common
20-07-2023,INDOSTAR,MATCH,Common
20-07-2023,IRFC,MATCH,Common
20-07-2023,MCX,MATCH,Common
20-07-2026,JKPAPER,MISSING_IN_FILE2,Only in File1 (2207)
20-08-2020,ASHAPURMIN,MATCH,Common
20-08-2020,ATGL,MATCH,Common
20-08-2020,CROMPTON,MATCH,Common
20-08-2020,EXCELINDUS,MATCH,Common
20-08-2020,GMRAIRPORT,MATCH,Common
20-08-2024,BAJAJFINSV,MATCH,Common
20-08-2024,BLS,MATCH,Common
20-08-2024,INDOTHAI,MATCH,Common
20-08-2024,KRSNAA,MATCH,Common
20-08-2024,LINCOLN,MATCH,Common
20-08-2024,MANYAVAR,MATCH,Common
20-08-2024,RADICO,MATCH,Common
20-08-2024,RAJRILTD,MATCH,Common
20-08-2024,SEPC,MATCH,Common
20-08-2024,SHRIRAMPPS,MATCH,Common
20-08-2025,LEMONTREE,MATCH,Common
20-09-2019,ADANIPORTS,MATCH,Common
20-09-2019,ALLDIGI,MATCH,Common
20-09-2019,AMBER,MATCH,Common
20-09-2019,BAJAJFINSV,MATCH,Common
20-09-2019,BLUESTARCO,MATCH,Common
20-09-2019,CHOLAFIN,MATCH,Common
20-09-2019,CUB,MATCH,Common
20-09-2019,ELGIEQUIP,MATCH,Common
20-09-2019,ESABINDIA,MATCH,Common
20-09-2019,HDFCBANK,MATCH,Common
20-09-2019,HINDPETRO,MATCH,Common
20-09-2019,INDHOTEL,MATCH,Common
20-09-2019,INGERRAND,MATCH,Common
20-09-2019,JSWDULUX,MATCH,Common
20-09-2019,KOTAKBANK,MATCH,Common
20-09-2019,MANAPPURAM,MATCH,Common
20-09-2019,MASFIN,MATCH,Common
20-09-2019,PVRINOX,MATCH,Common
20-09-2019,RELIGARE,MATCH,Common
20-09-2019,SKFINDIA,MATCH,Common
20-09-2019,TASTYBITE,MATCH,Common
20-09-2019,THERMAX,MATCH,Common
20-09-2021,EIHAHOTELS,MATCH,Common
20-09-2021,GNFC,MATCH,Common
20-09-2021,PVRINOX,MATCH,Common
20-09-2021,TAJGVK,MATCH,Common
20-09-2022,JMFINANCIL,MATCH,Common
20-09-2022,KIMS,MATCH,Common
20-09-2022,RENUKA,MATCH,Common
20-09-2022,SUNPHARMA,MATCH,Common
20-09-2024,TIINDIA,MATCH,Common
20-10-2020,PRECOT,DIFF,Only in File1 (2207)
20-10-2020,GODREJPROP,DIFF,Common
20-10-2020,GOLDIAM,DIFF,Common
20-10-2020,KINGFA,DIFF,Common
20-10-2020,PNCINFRA,DIFF,Common
